Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll,Angry,Disgusted,Fearful,Happy,Neutral,Sad,Surprised
00:00:01:49.833,68,-4.193605462887717e-08,1.1129147424071562e-05,-3.805160417869047e-07,9.264033984379694e-09,2.2539408561783603e-08,-3.690977301573639e-09,-3.363379263987554e-08,-3.767452838587815e-08,-1.009181715971863e-08,1.2528696302638309e-08,8.567962339611768e-08,4.7777994893749565e-09,-5.124338731121725e-09,-4.670211595225737e-08,0.008270703256130219,-0.00019536424952093512,0.02078143320977688,0.0428021103143692,0.00047066278057172894,0.16698266565799713,0.046958111226558685,0.003384557319805026,0.0003732927143573761,0.06687184423208237,0.069118432700634,-0.00015692939632572234,0.00048195308772847056,0.008815228007733822,0.008479379117488861,0.015318510122597218,0.0174129419028759,4.232920764479786e-05,0.004583613481372595,-0.00023445133410859853,0.0001953168393811211,0.0009329727035947144,0.0014371313154697418,0.18906687200069427,0.18953059613704681,0.0776946023106575,0.0786542296409607,0.014674042351543903,0.014701969921588898,0.1033887192606926,0.06513521075248718,0.06522063910961151,0.00016851312830112875,0.03667328134179115,0.04161388427019119,0.01634635403752327,0.0222831629216671,-4.7096865074536254e-08,8.82918804734345e-09,6.217321768531292e-09,1.4091184219466868e-08,1.2947562133547308e-08,4.107506779149617e-09,1.1599306404264098e-08,2.6648992346167688e-08,-3.188324981806545e-08,7.92855381348545e-09,2.0413546735653654e-05,-1.8827449821401387e-08,-5.992949354549637e-06,2.409003172942903e-06,100.07695770263672,-0.03450411558151245,-0.018783628940582275
00:00:01:50.849,68,-6.197964808052348e-08,1.0770143489935435e-05,-3.9016802588776045e-07,7.700323045867208e-09,3.35754961611201e-08,-3.8546557057372866e-09,-3.8765229248838295e-08,-4.486525995162083e-08,-8.89079299071227e-09,6.441252864419766e-09,7.343961527794818e-08,4.573232903481994e-09,-5.164115357558785e-09,-4.431186084730143e-08,0.008772846311330795,-0.00018850062042474747,0.023441560566425323,0.04861966520547867,0.00030905462335795164,0.19432279467582703,0.048147596418857574,0.0031988504342734814,0.0005112922517582774,0.058404188603162766,0.0608706958591938,0.008968041278421879,0.010727513581514359,0.007667521946132183,0.007394817657768726,0.023243574425578117,0.027768541127443314,4.5598746510222554e-05,0.00464758463203907,-0.00045809600851498544,0.00026018128846772015,0.0010210168547928333,0.0014370547141879797,0.1991325169801712,0.19949853420257568,0.08586089313030243,0.08684171736240387,0.0074678706005215645,0.00753704784438014,0.10403785109519958,0.07175382971763611,0.07184359431266785,8.58310959301889e-05,0.031198814511299133,0.03490268811583519,0.014746966771781445,0.020335182547569275,-6.323305967725901e-08,4.07239886257571e-09,-1.7000411078882394e-09,2.477820970625544e-08,1.016450124069479e-08,1.1324196691475663e-08,1.4870490616658572e-08,3.028285178174883e-08,-2.5267363312764246e-08,6.7326140218426644e-09,6.987332653807243e-06,-8.087408787105232e-08,-4.808905941899866e-06,3.13743998958671e-06,100.06171417236328,-0.02502065896987915,-0.023251771926879883
00:00:01:52.866,68,-3.0371911208249e-08,9.633111403672956e-06,-4.922391099171364e-07,6.44997966148253e-09,4.235174699829258e-08,-3.256521940997459e-09,-4.178187751335827e-08,-4.601504244305943e-08,-6.396908336370188e-09,-4.513299178832142e-10,5.8060496854750454e-08,5.090667887230893e-09,-2.339997973166419e-09,-4.4632326279270274e-08,0.009633121080696583,-0.00017815190949477255,0.02542980946600437,0.05266561359167099,0.0005326673854142427,0.21883733570575714,0.05000055953860283,0.0032137625385075808,0.0004360181337688118,0.050059910863637924,0.05225694179534912,0.01933741196990013,0.020950956270098686,0.007485677488148212,0.007101275492459536,0.028212156146764755,0.03543068841099739,-0.0001407083182130009,0.004436858464032412,-0.0004610461473930627,0.0005138115375302732,0.0009521963656879961,0.0013182617258280516,0.2074591964483261,0.20819105207920074,0.08927147835493088,0.09031582623720169,0.003694814397022128,0.0037685430143028498,0.10005252063274384,0.06702627241611481,0.06709400564432144,0.00010402690531918779,0.02891898900270462,0.031716570258140564,0.014994696713984013,0.019562501460313797,-4.6152329957749316e-08,4.513431406394375e-08,-7.966683313043177e-09,1.2274571581372129e-08,1.973474184069346e-08,1.2887081624057828e-08,5.854290208162638e-08,3.1749543438763794e-08,-4.5321062458469896e-08,1.5036109246580054e-08,-1.4714863937115297e-05,-1.2678765415330417e-07,-3.391404561625677e-06,1.7542070054332726e-06,100.0068588256836,-0.019042134284973145,-0.022819161415100098
00:00:01:52.883,68,-3.8842419058937594e-08,8.35291029943619e-06,-4.323016469243157e-07,4.716060431064761e-09,4.3622303991242006e-08,-5.5873772275560896e-09,-3.64164272070866e-08,-5.0985512700663094e-08,-7.451901318233922e-09,1.2025361817435964e-09,4.584192225820516e-08,5.282935422457058e-09,8.583765365166585e-10,-3.7948890252437195e-08,0.009974212385714054,-0.00016317915287800133,0.027497215196490288,0.058301616460084915,0.0006120617035776377,0.23405815660953522,0.05255293473601341,0.0031632957980036736,0.0003145486116409302,0.03702878579497337,0.04059132561087608,0.013657561503350735,0.015741128474473953,0.007952731102705002,0.007383041549474001,0.03517145290970802,0.04338070750236511,-0.00025404116604477167,0.003997563850134611,-0.0005929548060521483,0.0007011686102487147,0.0009894598042592406,0.0013325527543202043,0.21481069922447205,0.21571916341781616,0.09356682002544403,0.09434160590171814,0.0018785381689667702,0.001901336945593357,0.0956120416522026,0.06272870302200317,0.06277959793806076,0.0001221239217557013,0.026317764073610306,0.02840234711766243,0.013286245986819267,0.015643956139683723,-3.601039111345017e-08,4.5514056523643376e-08,-1.2527697990094566e-08,1.3093003126130043e-08,8.346125568436946e-09,1.8481788544022493e-08,5.3686999734736673e-08,2.923161268597596e-08,-2.3459934439529206e-08,1.1162094359917774e-08,-1.946538986885571e-06,-1.314365363214165e-07,-4.198407168587437e-06,8.386568879359402e-07,99.99958038330078,-0.012669503688812256,-0.014169156551361084
00:00:01:53.899,68,-2.245364072450684e-08,8.010104465938639e-06,-4.616604485363496e-07,4.873746739519902e-09,4.0887119467925004e-08,-1.3716601188207278e-09,-7.407305702145095e-08,-8.317185518080805e-08,-7.601671292434276e-09,1.1646841713286449e-08,3.5975109113906e-08,5.699445360107802e-09,-1.1238308061933822e-09,-3.614728427692171e-08,0.010272917337715626,-0.00019286393944639713,0.0288663599640131,0.064150869846344,0.000551949196960777,0.25345122814178467,0.05052513629198074,0.0030712478328496218,0.0003928433288820088,0.024238474667072296,0.027770286425948143,0.014804994687438011,0.017532913014292717,0.00795370526611805,0.007324039936065674,0.037089813500642776,0.04564435034990311,-0.0004458668117877096,0.0033345285337418318,-0.000666911480948329,0.0010663274442777038,0.0009349447209388018,0.0013383642071858048,0.22166170179843903,0.2223268747329712,0.10113689303398132,0.10177277773618698,0.002777679590508342,0.002764969365671277,0.08595079183578491,0.04948443919420242,0.0495174378156662,5.97872567595914e-05,0.025661280378699303,0.027276594191789627,0.010681296698749065,0.012689641676843166,-2.9595748074484618e-08,7.493910203493215e-08,-1.4548493076915747e-08,9.47166878262351e-09,1.5082123994147878e-08,9.788106325459012e-09,6.363205073967038e-08,3.3442081104340105e-08,-2.4150274668954808e-08,1.132168758744001e-08,8.406361303059384e-06,-4.4456282921601087e-07,-5.4154170356923714e-06,-3.174091034452431e-07,99.94995880126953,-0.02709108591079712,-0.026329517364501953
00:00:01:55.916,68,-1.4975594098132206e-08,8.050355063460302e-06,-2.6820328002941096e-07,4.91521845447096e-09,3.270614712391762e-08,-1.6564343230385248e-09,-8.492179404129274e-08,-9.931234501436847e-08,-7.894624509674486e-09,1.4685640259415322e-08,4.703971967501275e-08,3.4460632125643542e-09,-1.350169864799966e-09,-1.144943340136706e-08,0.010502730496227741,-0.00013270015188027173,0.029873456805944443,0.07001908123493195,0.00045910902554169297,0.24825455248355865,0.045582834631204605,0.0026672000531107187,0.0004060826904606074,0.017032936215400696,0.021125592291355133,0.014283709228038788,0.015822334215044975,0.008272663690149784,0.007487303111702204,0.042007435113191605,0.04994216933846474,-0.0003926452191080898,0.0026451677549630404,-0.0007298855343833566,0.0014527012826874852,0.000942421902436763,0.001389859477058053,0.2208956927061081,0.22207798063755035,0.09948375076055527,0.10025713592767715,0.0012472200905904174,0.0012032062513753772,0.0800708457827568,0.03834071755409241,0.03835282102227211,6.0932638007216156e-05,0.02507002279162407,0.026691438630223274,0.00566076161339879,0.006727718748152256,-7.300030802070978e-08,6.48440874329026e-08,-1.3925357755795176e-08,5.979261530342228e-09,1.1137156086249433e-08,4.373120088274618e-09,4.741303172295375e-08,2.5584839136172377e-08,-3.505320478325302e-08,-4.961711930207002e-09,1.03758920886321e-05,-3.3804781196522526e-07,-2.280841954416246e-06,-3.0464025257970206e-07,99.97342681884766,-0.03615039587020874,-0.03164362907409668
00:00:01:56.933,68,-1.1914749187269535e-08,7.884693332016468e-06,-3.9297151488426607e-07,5.2333941624738145e-09,3.449529373256155e-08,-3.588344288374401e-09,-9.380735832564824e-08,-1.079774136769629e-07,-9.882324292220801e-09,2.337094606730261e-08,6.291438836569796e-08,3.5004839027408252e-09,-1.387752468495762e-09,-1.8855038419474113e-08,0.011758888140320778,-0.0002024490386247635,0.02989310771226883,0.07481766492128372,0.0004771039530169219,0.24112285673618317,0.045285068452358246,0.002396055730059743,0.0005084789008833468,0.014074432663619518,0.01620570756494999,0.018032202497124672,0.017859362065792084,0.008516155183315277,0.007598279509693384,0.04270070418715477,0.04979008063673973,-0.00044648683979175985,0.00209233071655035,-0.0007241159910336137,0.002089864807203412,0.0010116711491718888,0.0014845402911305428,0.21414531767368317,0.2154897302389145,0.09466078132390976,0.09528640657663345,0.0007454362348653376,0.0006817809771746397,0.0772397592663765,0.03161650523543358,0.03163830190896988,-0.00010609209857648239,0.025010965764522552,0.026030661538243294,0.0022350861690938473,0.0033125034533441067,-7.44976418332044e-08,7.114653755024847e-08,-8.344387403269593e-09,1.763681822808394e-08,1.630055912471562e-08,7.866276519052917e-10,5.193478358478387e-08,1.27773978064738e-08,-4.8089315640709174e-08,1.7563366316863949e-09,1.2693444659817033e-05,-4.1920520743587986e-07,-2.779188662316301e-06,-3.410605131648481e-07,99.93158721923828,-0.05152064561843872,-0.04035389423370361
00:00:01:56.950,68,1.606190402902996e-09,7.897706382209435e-06,-3.4797642456396716e-07,4.4953445410556014e-09,1.6880356668025343e-08,-1.7580975564257528e-09,-5.170387851194391e-08,-6.355101334065694e-08,-8.453460154100867e-09,2.1647540648928043e-08,7.158057968581488e-08,3.048766350488563e-09,-3.4203890830752925e-09,-1.3920718799909082e-08,0.012941074557602406,-0.00018722475215326995,0.028734205290675163,0.07550932466983795,0.0007466839742846787,0.21483013033866882,0.04209752008318901,0.0021316641941666603,0.0006349693285301328,0.013243298977613449,0.01362410094588995,0.01798466593027115,0.01569337397813797,0.00876003410667181,0.007832403294742107,0.0448814257979393,0.050864078104496,-0.0003947997174691409,0.0018892212538048625,-0.00060095643857494,0.0028616965282708406,0.00110331317409873,0.0015390126500278711,0.19124017655849457,0.1928945779800415,0.08464091271162033,0.08508031070232391,0.00025556504260748625,0.00019955047173425555,0.07114436477422714,0.026617901399731636,0.026645952835679054,-0.0002857211511582136,0.024754522368311882,0.02596786804497242,0.0011021043173968792,0.0018738911021500826,-5.6711407125931146e-08,7.275436075815378e-08,-1.7596221701943193e-10,4.311381029964423e-09,8.43497005575955e-09,-1.3746297433669952e-08,4.1327098188048694e-08,9.773941656021634e-09,-4.8606331404243974e-08,-1.5012960874472014e-09,9.513898476143368e-06,-1.889084160211496e-07,-5.778694571745291e-07,-6.736031537002418e-07,99.94734191894531,-0.049620211124420166,-0.026444673538208008
00:00:01:57.966,68,8.932310890941153e-09,7.577051746920915e-06,-3.555539649369166e-07,3.4773217638672804e-09,2.1126197680132464e-08,2.044658886646289e-09,-6.968544141727762e-08,-8.520981964466046e-08,-5.4524069703631994e-09,2.3182671782251418e-08,7.168841875682119e-08,4.520942731289779e-09,-3.3351716943741394e-09,-1.001774307951564e-08,0.01329976785928011,-0.00014907284639775753,0.02653544582426548,0.07240123301744461,0.0008155041141435504,0.1940767467021942,0.046519674360752106,0.0018924647010862827,0.000734730449039489,0.011760678142309189,0.011156397871673107,0.021654319018125534,0.018597956746816635,0.00847968365997076,0.007577444426715374,0.045869313180446625,0.050704989582300186,-0.00023908399452921003,0.001614393200725317,-0.00044101555249653757,0.004005064256489277,0.001153001212514937,0.0015529158990830183,0.15854264795780182,0.15968185663223267,0.07237336784601212,0.07266002148389816,0.00023305714421439916,0.00016622073599137366,0.06633629649877548,0.023264780640602112,0.023296626284718513,-0.00042877683881670237,0.023946598172187805,0.02513248287141323,0.0009029731154441833,0.0015454709064215422,-5.6418894445187107e-08,5.981958395295806e-08,3.2015963213893883e-09,8.719894251107974e-11,2.825752298818429e-09,-1.4991147878617994e-08,3.134189441311719e-08,8.456902733655625e-09,-3.984066054840696e-08,-2.9956708225142847e-09,1.580750904395245e-05,-9.209816198563203e-08,-8.179101200767036e-07,-1.673890892561758e-06,99.93165588378906,-0.03309720754623413,-0.020168542861938477
00:00:01:59.983,68,3.687298288923557e-08,7.950452527438756e-06,-4.125461714465928e-07,-2.348642835769965e-09,1.5060001246069987e-08,3.859612629497633e-09,-6.087211090743949e-08,-7.272802804436651e-08,-1.5381920182022668e-09,2.4434346101998017e-08,7.200512186500418e-08,4.936388187104512e-09,-4.25841334417143e-10,-4.240293005608464e-09,0.012729216367006302,-0.00010592897160677239,0.02316993474960327,0.06378868222236633,0.001474515302106738,0.1579231470823288,0.053289394825696945,0.0018764141714200377,0.0006115790456533432,0.004126076586544514,0.004051255993545055,0.022516990080475807,0.021278467029333115,0.008026044815778732,0.007114405743777752,0.04721273109316826,0.05066407099366188,-0.0001432054559700191,0.0016387255163863301,-0.00043712768820114434,0.0050514875911176205,0.0010673912474885583,0.0013868095120415092,0.11411254853010178,0.11434081196784973,0.052832189947366714,0.052729278802871704,0.00026655540568754077,0.00023364134540315717,0.06441964209079742,0.02266509085893631,0.0227026529610157,-0.00042749728891067207,0.021549604833126068,0.02289457619190216,0.00047720264410600066,0.0009827512549236417,-4.087773675109929e-08,6.700752663846288e-08,2.698313794624596e-09,-8.243143057029556e-09,6.219061265966275e-09,-1.8239434851352598e-08,3.5805054920956536e-08,1.760172096965107e-08,-5.499451916080034e-08,-4.6314609924991146e-09,1.3895165466237813e-05,7.665767043363303e-08,-2.1877730205233092e-07,-2.497888090147171e-06,99.96041870117188,-0.022894561290740967,-0.013680219650268555
00:00:02:00.000,68,4.2213486040054704e-08,8.718552635400556e-06,-4.2794027876880136e-07,-1.988875730773998e-09,1.4295236105965614e-08,3.4376830271298786e-09,-5.886404608190787e-08,-6.620305015303529e-08,-3.086693123321993e-09,1.7514709682586727e-08,7.595538420446246e-08,5.570116368147637e-09,-4.7825232663001316e-09,-4.476815806953027e-09,0.011583584360778332,-2.2391113816411234e-05,0.019417714327573776,0.05196113884449005,0.0026719486340880394,0.1180388480424881,0.06333170086145401,0.0024599528405815363,0.0004351535171736032,0.00044475190225057304,0.0015235424507409334,0.0284076239913702,0.029792767018079758,0.007561106700450182,0.006507891230285168,0.045791368931531906,0.047688618302345276,-0.00023820542264729738,0.0016452474519610405,-0.0003227379929739982,0.006140497513115406,0.000861749576870352,0.0012244854588061571,0.07102718204259872,0.0700700581073761,0.03439332917332649,0.03418070822954178,0.00032211639336310327,0.00032844149973243475,0.06616809219121933,0.02455195225775242,0.02459942176938057,-0.00034880253951996565,0.019368812441825867,0.021448742598295212,0.00013615649368148297,0.000639589736238122,-3.8121420686820784e-08,5.0946322716072245e-08,7.718035988091287e-09,-4.789532326299195e-09,1.2463754472946675e-08,-1.9738486400910915e-08,2.941587062821327e-08,1.0683582019055393e-08,-4.951352394755304e-08,-5.477861719782595e-09,6.933321401447756e-06,4.004532456747256e-07,1.2821253676520428e-06,-2.567709998402279e-06,99.96115112304688,-0.002123892307281494,-0.017566680908203125
00:00:02:00.016,68,3.8535809210316074e-08,1.001968757918803e-05,-4.2820414591915323e-07,-2.5192286035036204e-09,1.5770730499298224e-08,4.402809228309934e-09,-7.634802301481614e-08,-7.647824418199889e-08,-3.4966325390684005e-09,9.410030976653161e-09,8.086406211305075e-08,3.9069352197884655e-09,-8.521530148186685e-09,-1.0833557162470697e-08,0.01071147434413433,6.234514876268804e-05,0.014731892384588718,0.04333709180355072,0.006973532494157553,0.08525987714529037,0.07946701347827911,0.003061574185267091,0.00035284855403006077,0.0001578367518959567,0.0018470787908881903,0.034928783774375916,0.0381934680044651,0.007010046858340502,0.006053880322724581,0.040340300649404526,0.040853843092918396,-3.009345346072223e-05,0.002083717379719019,-7.919510244391859e-05,0.005753044504672289,0.0008725092047825456,0.001290791784413159,0.047956403344869614,0.045655783265829086,0.022881492972373962,0.022633731365203857,0.005667189136147499,0.005706855561584234,0.07394806295633316,0.02558899112045765,0.0256316177546978,-0.00023153708025347441,0.018417319282889366,0.02111993543803692,0.0003271171008236706,0.0006080627208575606,-3.549926574919482e-08,6.173200972625636e-08,8.583049826427214e-09,-7.832728243784004e-09,2.0353549956553252e-08,-2.341884730583388e-08,4.031499756251833e-08,1.2712786379154295e-08,-5.153939497404281e-08,-1.056961851375604e-09,8.174089089152403e-06,4.84576787584956e-07,7.885033710408607e-07,-1.9885806068487e-06,99.94806671142578,0.0088176429271698,-0.019825875759124756
00:00:02:01.033,68,3.4856476816003124e-08,1.1291249393252656e-05,-3.7703688349211006e-07,-2.378918839696098e-09,1.9988974031548423e-08,4.295638067475238e-09,-1.0109383197232091e-07,-1.0232754021899382e-07,-3.2074984890329006e-09,1.0804401817665621e-08,6.551617559580336e-08,2.3234327795051968e-09,-7.4324439935935516e-09,-9.866047534501377e-09,0.009471801109611988,9.605964442016557e-05,0.011221982538700104,0.036222923547029495,0.011600068770349026,0.06985845416784286,0.08783060312271118,0.0028556964825838804,0.00043650026782415807,-0.00031025297357700765,0.0014794347807765007,0.026890380308032036,0.03062576986849308,0.006112692411988974,0.005464187357574701,0.03388652205467224,0.03535931929945946,4.100769729120657e-05,0.0025261796545237303,3.4858436265494674e-05,0.004220177419483662,0.0010149412555620074,0.0013833374250680208,0.0370413102209568,0.03438125178217888,0.0163420420140028,0.01577797159552574,0.008884616196155548,0.008943243883550167,0.08014878630638123,0.025201797485351562,0.02524683065712452,-0.00016847306687850505,0.018373874947428703,0.02142825350165367,0.001010028412565589,0.0008127167238853872,-4.393203667518719e-08,6.002113650538377e-08,3.5160325762007005e-09,-8.337144308256939e-09,2.151636557812253e-08,-1.6887842235746575e-08,4.9659885092978584e-08,1.991226739050944e-08,-5.7994000712824345e-08,-2.8219688807951115e-09,1.6727914044167846e-05,2.472962705724058e-07,-2.4601615677966038e-06,-1.4003403521201108e-06,99.96844482421875,0.00912061333656311,-0.025977447628974915
00:00:02:02.049,68,2.5298872330381528e-08,1.1891832400579005e-05,-3.894328699516336e-07,-2.2951534006665497e-09,2.4718147528801637e-08,3.4020621875185952e-09,-1.1672517530314508e-07,-1.1845412473121542e-07,6.758412718355089e-10,1.3160388334654272e-08,7.053715478377853e-08,1.972875862676915e-09,-3.882849153313828e-09,-9.791912169987427e-09,0.008844318799674511,6.828999903518707e-05,0.008497350849211216,0.03216653689742088,0.016041409224271774,0.061720460653305054,0.08587657660245895,0.0024342460092157125,0.00045352973393164575,-6.0675480199279264e-05,0.0018206972163170576,0.009110402315855026,0.013174224644899368,0.005077090114355087,0.004645654931664467,0.02840893343091011,0.030785441398620605,0.00016798466094769537,0.002861353801563382,0.00010692547948565334,0.00288277305662632,0.0010794141562655568,0.0013974320609122515,0.029728617519140244,0.026741914451122284,0.012870964594185352,0.011882378719747066,0.007072539534419775,0.007161754183471203,0.08721059560775757,0.027613122016191483,0.027657320722937584,-0.00010618150554364547,0.0194473247975111,0.022778309881687164,0.0016664195572957397,0.00101948413066566,-6.117411999184696e-08,6.115542561246912e-08,-3.6543119641407884e-09,-6.817984843365821e-09,2.2554054623924458e-08,-5.719942297588432e-09,5.439790129457833e-08,2.727123948886856e-08,-6.578446942739902e-08,-1.3474587001738314e-09,2.2923419237486087e-05,6.505081273644464e-08,-4.792719209945062e-06,-1.0239923540211748e-06,99.96685028076172,0.0024701952934265137,-0.020980462431907654
00:00:02:03.066,68,3.353939348471613e-08,1.1170169273100328e-05,-3.483800128378789e-07,-3.507613755004968e-09,2.206511240387954e-08,2.690438316577115e-09,-1.0059096666736878e-07,-9.739931527974477e-08,3.2857303544631122e-09,7.218829978228314e-09,9.638272757683808e-08,2.9343854013319515e-09,-2.3195263487707507e-09,-2.3975946561449746e-08,0.008375498466193676,1.0654013749444857e-05,0.007392249535769224,0.03224292770028114,0.021749014034867287,0.060744915157556534,0.07798056304454803,0.0018755252240225673,0.00040255810017697513,0.01158667542040348,0.012129055336117744,0.0004220486443955451,0.0020784547086805105,0.0044403658248484135,0.004116581752896309,0.025327004492282867,0.027813397347927094,0.0002595593687146902,0.003214015858247876,4.131607511226321e-06,0.0014301793416962028,0.0012524814810603857,0.0014547058381140232,0.030901584774255753,0.02834146097302437,0.010545503348112106,0.009430237114429474,0.0030214383732527494,0.00313096703030169,0.09344584494829178,0.03457127511501312,0.034613825380802155,-1.7612017472856678e-05,0.021581711247563362,0.024737250059843063,0.0021857330575585365,0.0011467902222648263,-6.112689732162835e-08,7.079554364963769e-08,-1.89577864517787e-09,-1.164796437080895e-08,2.2208277883351002e-08,-4.394597130641387e-09,6.116754036611383e-08,2.2528151788492323e-08,-7.703435755956889e-08,1.1803199306825718e-08,1.717136547085829e-05,1.5234127204166725e-07,-4.307449216867099e-06,-1.6652047634124756e-06,100.00514221191406,-0.00486600399017334,-0.016718029975891113
00:00:02:05.083,68,-1.596530463388035e-09,1.0018120519816875e-05,-4.6034460865485016e-07,-8.831628761640786e-09,1.9800868500396973e-08,8.803243689570195e-10,-6.440419042519352e-08,-7.134758561733179e-08,5.068385267037456e-09,-1.2388735592949729e-09,1.1022760304513213e-07,2.7087236897926914e-09,2.3586912423212425e-09,-3.4976931573282855e-08,0.008099555037915707,-2.492611383786425e-05,0.006897313054651022,0.04217246174812317,0.028645481914281845,0.0735323503613472,0.07335103303194046,0.001762919593602419,0.0002924541768152267,0.03762787953019142,0.039106354117393494,-4.313526733312756e-05,0.0005581809673458338,0.003821101738139987,0.0035398327745497227,0.025210343301296234,0.026973407715559006,0.00022377382265403867,0.0038635507225990295,-0.00018910270591732115,9.004636376630515e-05,0.0011600031284615397,0.0012740473030135036,0.0724663957953453,0.07181815803050995,0.012055222876369953,0.010679949074983597,0.001254060072824359,0.0012869788333773613,0.09942537546157837,0.04621320590376854,0.04627666994929314,4.652491770684719e-05,0.025977779179811478,0.028913376852869987,0.003538440214470029,0.0015877968398854136,-4.449727342148435e-08,4.846023315963066e-08,-1.6037391414869262e-09,-1.1671249744438228e-08,1.1642785402443678e-08,-2.131881515765599e-08,5.4832657525594186e-08,2.3056294651269127e-08,-6.070060720730908e-08,2.182467184752568e-08,1.90836435649544e-05,3.438939870648028e-07,-4.630254807125311e-06,-2.403193093414302e-07,100.03071594238281,-0.011460311710834503,-0.014751642942428589
00:00:02:06.100,68,-6.244590622372925e-09,8.668182090332266e-06,-7.051622219478304e-07,-1.2688420092388242e-08,2.824111611232638e-08,-3.525815472915639e-10,-5.034482342125557e-08,-6.900344828864036e-08,9.649345322770841e-09,-1.0978931097582745e-09,8.452045108242601e-08,3.51304296763999e-09,4.853609070210041e-09,-3.484855071178572e-08,0.008063022047281265,-6.082227628212422e-05,0.008619311265647411,0.07779479771852493,0.0287729874253273,0.11611390858888626,0.0638166069984436,0.0018248760607093573,0.0004039305786136538,0.053320419043302536,0.05859201401472092,-0.0004391694092191756,8.578281267546117e-05,0.003500940278172493,0.003134897444397211,0.028356332331895828,0.03017994947731495,0.00014518454554490745,0.004683063831180334,-0.00045872616465203464,-0.0003087077639065683,0.0009546985966153443,0.0010692159412428737,0.1459466964006424,0.14535076916217804,0.03228527680039406,0.031859055161476135,0.0003462064196355641,0.0003358850663062185,0.10690024495124817,0.05808521807193756,0.05817718431353569,2.957187643914949e-05,0.030572092160582542,0.033905208110809326,0.004350151401013136,0.0021614893339574337,3.198120435143892e-09,1.2350679590156233e-08,1.0914056325361798e-09,-1.702463947594879e-08,1.1781378095321315e-09,-2.3429699069765775e-08,3.864754205551435e-08,7.1959833647383675e-09,-2.946394239700112e-08,2.9253699906917063e-08,1.3367321116675157e-05,3.3013247957569547e-07,-6.527278856083285e-06,1.5943032849463634e-07,100.1207504272461,-0.02230723202228546,-0.018477290868759155
00:00:02:07.116,68,1.0746315837195652e-08,8.407062523474451e-06,-9.096413009501703e-07,-6.1975797827074075e-09,2.592061498774001e-08,3.807880233352989e-09,3.2282230222335784e-09,-1.3895537165353744e-08,6.8492567173450425e-09,2.448794944598376e-09,1.168986898392177e-07,4.218403404365745e-09,-2.737715831813148e-09,-4.0781227284014676e-08,0.009503287263214588,-8.505783625878394e-05,0.012575291097164154,0.12391779571771622,0.017904656007885933,0.16261351108551025,0.044882893562316895,0.0020709428936243057,0.0005412920145317912,0.07505381852388382,0.07984723150730133,-0.00028950668638572097,0.00021127224317751825,0.004218489397317171,0.003671051934361458,0.030653275549411774,0.03135168179869652,-2.977736357934191e-06,0.005617231596261263,-0.000557521590963006,-0.0004247959004715085,0.0009356589871458709,0.0010432633571326733,0.22416457533836365,0.22300925850868225,0.060029398649930954,0.060367126017808914,0.00021540433226618916,0.00028413571999408305,0.11220467835664749,0.06651204824447632,0.06664431095123291,8.781104406807572e-05,0.03408288583159447,0.0382051020860672,0.004030710551887751,0.0034383218735456467,1.9980943122277495e-08,-2.225836936986525e-08,1.0946515693888159e-08,-1.7967291654485962e-08,1.2260447768142058e-08,-3.4989309227739795e-08,5.300007543951324e-09,-7.560750248103432e-09,-2.7694200710470795e-08,3.116904423450251e-08,-6.579932687600376e-07,6.436084731831215e-08,-4.969439942215104e-06,5.218490173319879e-07,100.06941223144531,-0.04808713495731354,-0.017949000000953674
